gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Prob,Churn_Prediction,Actual_Churn,CustomerID,Contract,PaymentMethod,InternetService
0,0,1,1,4,1,0,20.85,-0.9780857118286369,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.11758023,0,0,7219-TLZHO,Month-to-month,Mailed check,No
1,0,0,0,33,1,1,88.95,0.3299484497321998,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0.010203886,0,0,4622-YNKIJ,Two year,Electronic check,Fiber optic
0,1,0,0,27,1,1,78.05,-0.06366405629242304,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.70755416,1,1,4412-YLTKF,Month-to-month,Electronic check,Fiber optic
1,0,1,0,72,1,1,23.55,-0.2452380369620789,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.00022594008,0,0,6734-PSBAW,Two year,Bank transfer (automatic),No
1,0,0,0,1,1,0,19.75,-0.9971232947854967,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.33328646,0,0,3930-ZGWVE,Month-to-month,Mailed check,No
1,1,0,0,71,0,1,56.45,0.7524813164247752,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0.018385595,0,0,2639-UGMAZ,One year,Electronic check,DSL
0,0,0,0,13,1,1,85.95,-0.46949767582585267,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.5386833,1,0,2876-GZYZC,Month-to-month,Electronic check,Fiber optic
0,0,1,1,25,0,1,58.6,-0.3428745864024746,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0.6334913,1,1,6207-WIOLX,Month-to-month,Credit card (automatic),DSL
1,0,0,0,67,1,0,50.55,0.43250432825646534,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.022645732,0,0,8587-XYZSF,Two year,Bank transfer (automatic),DSL
1,0,0,0,1,0,1,35.45,-0.9901965264790611,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.95269835,1,1,3091-FYHKI,Month-to-month,Electronic check,DSL
1,0,0,0,2,1,0,44.35,-0.9699897756233442,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6017868,1,1,2372-HWUHI,Month-to-month,Electronic check,DSL
0,0,0,0,43,1,1,25.7,-0.4816084904762768,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.062013254,0,0,7799-LGRDP,Two year,Credit card (automatic),No
0,0,0,0,23,1,1,75.0,-0.22117082606296648,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14415595,0,0,7850-VWJUU,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,1,64,1,0,20.2,-0.4420994394035817,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.00083928555,0,0,3774-VBNXY,Two year,Mailed check,No
1,0,0,1,57,1,1,19.6,-0.48939558987809784,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.055727523,0,0,6217-KDYWC,Two year,Mailed check,No
0,1,1,0,1,1,1,70.45,-0.9747546863054785,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.76586795,1,1,0390-DCFDQ,Month-to-month,Mailed check,Fiber optic
0,1,1,1,72,1,1,88.05,1.8291305328703131,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0.0005299879,0,0,3146-MSEGF,Two year,Credit card (automatic),DSL
0,0,0,0,8,1,0,71.15,-0.7571570984880216,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5177068,1,1,4080-OGPJL,Month-to-month,Electronic check,DSL
0,0,1,0,61,1,1,101.05,1.6286513278738572,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0.0071584596,0,0,1095-WGNGG,Two year,Bank transfer (automatic),Fiber optic
1,0,0,0,64,1,1,84.3,1.327667803119054,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.020513153,0,0,2636-SJDOU,One year,Credit card (automatic),Fiber optic
1,1,1,0,71,1,0,23.95,-0.2310094842307063,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0003146152,0,0,1131-QQZEB,Two year,Bank transfer (automatic),No
0,0,1,1,65,1,1,99.05,1.825181833740212,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0.003860489,0,0,5716-EZXZN,Two year,Credit card (automatic),Fiber optic
1,0,0,0,3,1,0,19.6,-0.9787695647506098,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.018580219,0,0,6837-BJYDQ,One year,Mailed check,No
1,0,0,0,1,1,1,45.65,-0.9856963330570455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.81981045,1,1,2135-RXIHG,Month-to-month,Electronic check,DSL
1,0,0,1,30,1,0,64.5,-0.1543517776547065,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0.06044609,0,0,6440-DKQGE,One year,Credit card (automatic),DSL
1,0,1,1,15,1,1,69.5,-0.5331401171126899,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0.06971583,0,0,3466-BYAVD,Month-to-month,Mailed check,DSL
0,0,1,1,8,1,1,68.55,-0.7568482616845501,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0.17713158,0,0,3780-YVMFA,Month-to-month,Electronic check,DSL
1,0,0,0,7,1,0,95.0,-0.7166332979182054,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.8062919,1,1,3874-EQOEP,Month-to-month,Mailed check,Fiber optic
0,0,1,1,70,1,1,108.15,2.4930855407910166,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0.015616224,0,0,1679-JRFBR,One year,Credit card (automatic),Fiber optic
1,0,1,1,62,1,0,86.1,1.295107580124471,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0.0043172636,0,0,9073-ZZIAY,Two year,Electronic check,DSL
0,0,1,1,6,1,0,19.7,-0.9557612228919716,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.0875525,0,0,3077-RSNTJ,Month-to-month,Mailed check,No
0,0,1,1,14,1,1,80.9,-0.4972268088232719,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36200655,0,0,6551-GNYDG,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,0,0,22,1,1,84.15,-0.2020008844760474,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.36627528,0,0,9167-APMXZ,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,22,1,0,20.15,-0.8205789420580935,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.004395311,0,0,2749-CTKAJ,One year,Mailed check,No
1,0,1,1,16,1,0,64.25,-0.5540527806620562,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0.0050107786,0,0,6371-NZYEG,Two year,Mailed check,DSL
1,0,0,0,10,1,0,25.7,-0.8948321335213497,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.012247169,0,0,7554-NEWDD,Two year,Bank transfer (automatic),No
0,0,0,1,13,1,1,56.0,-0.6685209358916571,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.20042898,0,0,8992-VONJD,Month-to-month,Electronic check,DSL
0,0,1,0,20,1,0,82.4,-0.3032993560147499,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.36776492,0,1,0867-MKZVY,Month-to-month,Electronic check,Fiber optic
0,0,0,0,2,1,1,69.7,-0.9461872819843504,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.52262104,1,0,4482-EWFMI,Month-to-month,Electronic check,Fiber optic
1,0,0,0,53,1,1,73.9,0.740524920176087,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0.0013796233,0,0,4648-YPBTM,Two year,Bank transfer (automatic),DSL
0,0,1,1,11,1,0,20.6,-0.9026412926948472,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0.015443914,0,0,2907-ILJBN,One year,Mailed check,No
1,0,1,0,69,1,0,19.9,-0.40428899074998065,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0.00031446374,0,0,6345-FZOQH,Two year,Mailed check,No
0,0,0,0,4,1,1,70.9,-0.8853905512437876,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7925637,1,1,3376-BMGFE,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,0,72,1,1,89.05,1.7535978746498175,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.00035461987,0,0,5997-OPVFA,Two year,Bank transfer (automatic),DSL
1,1,1,0,58,0,1,45.3,0.16386042877947957,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.83219594,1,1,3445-HXXGF,Month-to-month,Electronic check,DSL
0,0,1,1,16,1,0,20.4,-0.8640366922608904,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.050671384,0,0,1159-WFSGR,Month-to-month,Electronic check,No
1,0,1,0,43,1,1,84.25,0.5556640335266256,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.043122828,0,0,7654-YWJUF,One year,Bank transfer (automatic),Fiber optic
0,0,1,0,2,1,1,104.4,-0.8987146533364219,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.9539805,1,1,1875-QIVME,Month-to-month,Electronic check,Fiber optic
1,0,1,0,14,1,0,81.95,-0.4844542010225514,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.001661499,0,0,6727-IOTLZ,Two year,Mailed check,DSL
0,0,1,0,53,1,1,94.85,1.2002285021436436,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0.39308074,0,1,0691-JVSYA,One year,Bank transfer (automatic),Fiber optic
0,0,0,0,32,1,0,20.55,-0.7170524335800598,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0.021959148,0,0,5918-VUKWP,One year,Bank transfer (automatic),No
0,0,1,0,34,1,0,24.7,-0.661616227356898,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.005122968,0,0,1744-JHKYS,Month-to-month,Electronic check,No
0,1,0,0,15,1,1,74.45,-0.5003592964013415,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.82317066,1,1,2656-FMOKZ,Month-to-month,Mailed check,Fiber optic
0,1,0,0,7,1,0,76.45,-0.7836508842715543,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31329587,0,1,2070-FNEXE,Month-to-month,Bank transfer (automatic),Fiber optic
0,0,1,1,15,1,1,105.35,-0.3179029248646238,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0.1187916,0,0,5947-SGKCL,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,0,61,1,1,20.55,-0.45346022181700324,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.009261212,0,0,3712-PKXZA,One year,Credit card (automatic),No
0,0,0,0,1,0,0,29.95,-0.9926231013634813,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28159803,0,1,6317-YPKDH,Month-to-month,Bank transfer (automatic),DSL
0,0,0,0,1,1,0,45.3,-0.9858507514587812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.43146738,0,0,6582-OIVSP,Month-to-month,Mailed check,DSL
1,0,0,0,8,1,0,84.5,-0.7134787505684592,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7745209,1,1,9367-WXLCH,Month-to-month,Bank transfer (automatic),Fiber optic
1,0,1,1,33,1,0,74.75,0.07654785248370788,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0.123724,0,0,5524-KHNJP,One year,Credit card (automatic),DSL
0,0,0,0,13,1,1,79.25,-0.5153820009130698,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.7423723,1,1,1918-ZBFQJ,Month-to-month,Electronic check,Fiber optic
0,0,1,0,1,0,1,24.8,-0.9948952578461654,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5900408,1,1,1024-GUALD,Month-to-month,Electronic check,DSL
1,0,0,0,20,1,1,51.8,-0.5541189599770859,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1190945,0,0,4827-USJHP,Month-to-month,Mailed check,DSL
1,0,0,0,3,0,0,30.4,-0.9695926997331664,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.16364567,0,0,8167-GJLRN,Month-to-month,Electronic check,DSL
0,0,0,0,13,1,0,19.65,-0.89783226246936,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.011870754,0,0,0956-SYCWG,One year,Electronic check,No
0,0,1,0,40,1,0,56.6,0.04381115131571245,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.21221054,0,0,8017-UVSZU,Month-to-month,Credit card (automatic),DSL
1,0,1,1,43,1,1,71.9,0.39423062439765677,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0.07134692,0,0,7100-FQPRV,One year,Credit card (automatic),DSL
1,0,1,0,6,1,1,91.0,-0.7715621293928067,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.71267384,1,1,2472-OVKUP,Month-to-month,Electronic check,Fiber optic
0,0,1,1,69,1,0,19.75,-0.39901670531928596,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0032249773,0,0,2984-RGEYA,Two year,Bank transfer (automatic),No
0,0,1,1,72,1,0,109.7,2.5807731332052897,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0.00073704286,0,0,9680-NIAUV,Two year,Credit card (automatic),Fiber optic
1,0,1,1,59,1,0,19.3,-0.4796231110253876,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0.0014332257,0,0,2146-EGVDT,Two year,Credit card (automatic),No
